timestamp,ap_id,mac,identity,rssi
2025-06-12 08:09:49,AP-LOUNGE-01,F4:5C:00:00:00:63,ugo.rossi35@outlook.com,-41
2025-06-12 08:09:50,AP-SECURITY-01,F4:5C:00:00:00:30,talia.okafor779@yahoo.com,-46
2025-06-12 08:09:51,AP-SECURITY-01,F4:5C:00:00:00:2D,karim.kim877@yahoo.com,-45
2025-06-12 08:09:52,AP-GATE-A1,F4:5C:00:00:00:27,will.svensson615@outlook.com,-74
2025-06-12 08:09:53,AP-BAGGAGE-01,F4:5C:00:00:02:91,petra.ivanov433@yahoo.com,-40
2025-06-12 08:09:54,AP-CHECKIN-02,F4:5C:00:00:01:0E,beatrice.patel962@hotmail.com,-67
2025-06-12 08:09:55,AP-CHECKIN-02,F4:5C:00:00:00:EA,sam.nguyen798@outlook.com,-56
2025-06-12 08:09:56,AP-ARRIVALS-01,F4:5C:00:00:02:45,will.ivanov977@outlook.com,-38
2025-06-12 08:09:58,AP-FOOD-02,F4:5C:00:00:00:21,marco.patel94@gmail.com,-71
2025-06-12 08:10:01,AP-GATE-A1,F4:5C:00:00:00:57,zahra.smith450@icloud.com,-59
2025-06-12 08:10:01,AP-SECURITY-01,F4:5C:00:00:01:31,alice.martin469@yahoo.com,-45
2025-06-12 08:10:01,AP-FOOD-02,F4:5C:00:00:00:55,diana.ivanov505@outlook.com,-39
2025-06-12 08:10:02,AP-FOOD-01,F4:5C:00:00:00:64,carlos.al-rashid413@hotmail.com,-65
2025-06-12 08:10:02,AP-SECURITY-02,F4:5C:00:00:01:0B,carlos.patel968@outlook.com,-48
2025-06-12 08:10:05,AP-BAGGAGE-01,F4:5C:00:00:02:4B,cyrus.kim594@icloud.com,-35
2025-06-12 08:10:06,AP-BAGGAGE-01,F4:5C:00:00:02:94,cyrus.al-rashid398@outlook.com,-35
2025-06-12 08:10:10,AP-BAGGAGE-01,F4:5C:00:00:02:86,diana.al-rashid723@outlook.com,-55
2025-06-12 08:10:12,AP-FOOD-02,F4:5C:00:00:00:46,beatrice.yamamoto940@yahoo.com,-46
2025-06-12 08:10:12,AP-BAGGAGE-01,F4:5C:00:00:02:73,petra.müller689@icloud.com,-51
2025-06-12 08:10:14,AP-CHECKIN-02,F4:5C:00:00:00:EF,carlos.martin950@outlook.com,-45
2025-06-12 08:10:15,AP-SECURITY-02,F4:5C:00:00:00:2B,sam.martin582@gmail.com,-54
2025-06-12 08:10:16,AP-SECURITY-02,F4:5C:00:00:01:0D,fatima.svensson29@yahoo.com,-41
2025-06-12 08:10:18,AP-BAGGAGE-01,F4:5C:00:00:02:58,ivan.okafor916@hotmail.com,-67
2025-06-12 08:10:20,AP-CHECKIN-01,F4:5C:00:00:01:2E,talia.dupont397@icloud.com,-65
2025-06-12 08:10:20,AP-FOOD-01,F4:5C:00:00:00:6C,hana.yamamoto183@yahoo.com,-50
2025-06-12 08:10:21,AP-FOOD-02,F4:5C:00:00:00:16,ivan.chen516@icloud.com,-57
2025-06-12 08:10:22,AP-SECURITY-02,F4:5C:00:00:00:1F,zahra.al-rashid146@hotmail.com,-39
2025-06-12 08:10:24,AP-SECURITY-01,F4:5C:00:00:00:F3,zahra.chen62@icloud.com,-63
2025-06-12 08:10:26,AP-CHECKIN-01,F4:5C:00:00:01:15,sam.al-rashid841@yahoo.com,-41
2025-06-12 08:10:27,AP-BAGGAGE-01,F4:5C:00:00:02:80,alice.garcia988@yahoo.com,-41
2025-06-12 08:10:27,AP-BAGGAGE-01,F4:5C:00:00:02:60,quentin.costa150@outlook.com,-45
2025-06-12 08:10:30,AP-BAGGAGE-01,F4:5C:00:00:02:5F,yann.yamamoto484@yahoo.com,-47
2025-06-12 08:10:31,AP-ARRIVALS-01,F4:5C:00:00:02:63,dina.kim594@icloud.com,-40
2025-06-12 08:10:31,AP-BAGGAGE-01,F4:5C:00:00:02:89,hana.nguyen906@gmail.com,-43
2025-06-12 08:10:32,AP-SECURITY-02,F4:5C:00:00:01:1B,xena.patel85@yahoo.com,-69
2025-06-12 08:10:32,AP-SECURITY-02,F4:5C:00:00:00:51,quentin.chen272@outlook.com,-57
2025-06-12 08:10:33,AP-FOOD-01,F4:5C:00:00:00:61,ugo.kim613@outlook.com,-58
2025-06-12 08:10:34,AP-FOOD-02,F4:5C:00:00:00:26,talia.yamamoto11@icloud.com,-56
2025-06-12 08:10:35,AP-SECURITY-01,F4:5C:00:00:00:DE,cyrus.ivanov378@yahoo.com,-57
2025-06-12 08:10:36,AP-GATE-A1,F4:5C:00:00:00:72,carlos.svensson921@icloud.com,-42
2025-06-12 08:10:37,AP-CHECKIN-02,F4:5C:00:00:01:0A,rosa.garcia844@icloud.com,-68
2025-06-12 08:10:44,AP-SECURITY-01,F4:5C:00:00:00:62,karim.dupont316@icloud.com,-72
2025-06-12 08:10:45,AP-GATE-A1,F4:5C:00:00:00:10,bob.nguyen588@icloud.com,-36
2025-06-12 08:10:45,AP-GATE-A1,F4:5C:00:00:00:31,will.dupont667@icloud.com,-53
2025-06-12 08:10:45,AP-BAGGAGE-01,F4:5C:00:00:02:85,hana.johansson981@hotmail.com,-39
2025-06-12 08:10:47,AP-SECURITY-02,F4:5C:00:00:00:3C,bob.garcia7@hotmail.com,-58
2025-06-12 08:10:47,AP-BAGGAGE-01,F4:5C:00:00:02:87,diana.okafor401@outlook.com,-43
2025-06-12 08:10:51,AP-BAGGAGE-01,F4:5C:00:00:02:53,nina.garcia141@hotmail.com,-39
2025-06-12 08:10:51,AP-BAGGAGE-01,F4:5C:00:00:02:8C,ugo.dupont910@icloud.com,-70
2025-06-12 08:10:55,AP-FOOD-02,F4:5C:00:00:00:71,talia.svensson248@yahoo.com,-73
2025-06-12 08:10:55,AP-BAGGAGE-01,F4:5C:00:00:02:5D,beatrice.svensson723@gmail.com,-49
2025-06-12 08:10:56,AP-FOOD-02,F4:5C:00:00:00:74,sam.okafor882@gmail.com,-62
2025-06-12 08:10:56,AP-LOUNGE-01,F4:5C:00:00:00:17,vera.kowalski404@outlook.com,-52
2025-06-12 08:10:57,AP-GATE-A1,F4:5C:00:00:00:0C,quentin.ivanov61@icloud.com,-64
2025-06-12 08:10:58,AP-FOOD-01,F4:5C:00:00:00:22,eric.garcia554@yahoo.com,-58
2025-06-12 08:10:58,AP-SECURITY-02,F4:5C:00:00:00:4C,karim.okafor810@yahoo.com,-37
2025-06-12 08:10:58,AP-CHECKIN-02,F4:5C:00:00:01:22,beatrice.chen489@yahoo.com,-69
2025-06-12 08:11:00,AP-CHECKIN-02,F4:5C:00:00:01:20,julia.smith861@outlook.com,-42
2025-06-12 08:11:00,AP-CHECKIN-02,F4:5C:00:00:00:E7,sam.brown741@gmail.com,-68
2025-06-12 08:11:01,AP-CHECKIN-01,F4:5C:00:00:01:2F,cyrus.martin486@yahoo.com,-40
2025-06-12 08:11:03,AP-BAGGAGE-01,F4:5C:00:00:02:77,will.rossi64@outlook.com,-58
2025-06-12 08:11:03,AP-BAGGAGE-01,F4:5C:00:00:02:69,ugo.martin524@outlook.com,-35
2025-06-12 08:11:04,AP-GATE-A1,F4:5C:00:00:00:1C,ugo.rossi156@hotmail.com,-40
2025-06-12 08:11:04,AP-SECURITY-01,F4:5C:00:00:00:09,carlos.ivanov775@icloud.com,-44
2025-06-12 08:11:07,AP-FOOD-01,F4:5C:00:00:00:59,vera.smith79@outlook.com,-58
2025-06-12 08:11:09,AP-SECURITY-01,F4:5C:00:00:01:3F,eric.chen793@icloud.com,-47
2025-06-12 08:11:10,AP-BAGGAGE-01,F4:5C:00:00:02:4A,ivan.okafor655@gmail.com,-37
2025-06-12 08:11:10,AP-CHECKIN-02,F4:5C:00:00:01:2C,beatrice.nguyen792@hotmail.com,-42
2025-06-12 08:11:10,AP-BAGGAGE-01,F4:5C:00:00:02:44,layla.chen683@gmail.com,-70
2025-06-12 08:11:11,AP-FOOD-02,F4:5C:00:00:00:2C,hana.leroy337@hotmail.com,-62
2025-06-12 08:11:14,AP-GATE-A1,F4:5C:00:00:00:02,diana.leroy98@hotmail.com,-67
2025-06-12 08:11:14,AP-CHECKIN-01,F4:5C:00:00:00:F0,george.rossi152@yahoo.com,-42
2025-06-12 08:11:16,AP-FOOD-02,F4:5C:00:00:00:45,beatrice.dupont298@yahoo.com,-71
2025-06-12 08:11:19,AP-SECURITY-02,F4:5C:00:00:01:23,zahra.smith410@yahoo.com,-68
2025-06-12 08:11:19,AP-BAGGAGE-01,F4:5C:00:00:02:83,cyrus.svensson41@hotmail.com,-59
2025-06-12 08:11:20,AP-BAGGAGE-01,F4:5C:00:00:02:61,bob.okafor769@hotmail.com,-56
2025-06-12 08:11:21,AP-BAGGAGE-01,F4:5C:00:00:02:56,dina.svensson140@gmail.com,-45
2025-06-12 08:11:25,AP-GATE-B1,AA:BB:00:00:00:07,CAMERA-GATE-B1,-52
2025-06-12 08:11:26,AP-BAGGAGE-01,F4:5C:00:00:02:49,quentin.leroy72@outlook.com,-49
2025-06-12 08:11:28,AP-SECURITY-02,F4:5C:00:00:00:04,omar.svensson791@yahoo.com,-70
2025-06-12 08:11:29,AP-GATE-A1,F4:5C:00:00:00:3F,eric.nguyen47@hotmail.com,-37
2025-06-12 08:11:31,AP-BAGGAGE-01,F4:5C:00:00:02:6C,beatrice.costa712@yahoo.com,-68
2025-06-12 08:11:32,AP-SECURITY-01,F4:5C:00:00:00:4B,layla.kowalski921@yahoo.com,-44
2025-06-12 08:11:32,AP-BAGGAGE-01,F4:5C:00:00:02:71,diana.kim19@yahoo.com,-71
2025-06-12 08:11:35,AP-CHECKIN-02,F4:5C:00:00:01:35,nina.okafor624@gmail.com,-67
2025-06-12 08:11:36,AP-BAGGAGE-01,F4:5C:00:00:02:41,dina.smith33@hotmail.com,-59
2025-06-12 08:11:37,AP-BAGGAGE-01,F4:5C:00:00:02:70,petra.müller491@outlook.com,-66
2025-06-12 08:11:38,AP-BAGGAGE-01,F4:5C:00:00:02:7D,quentin.chen670@gmail.com,-74
2025-06-12 08:11:39,AP-ARRIVALS-01,F4:5C:00:00:02:5A,karim.patel402@icloud.com,-61
2025-06-12 08:11:39,AP-CHECKIN-01,F4:5C:00:00:00:FE,zahra.smith382@outlook.com,-38
2025-06-12 08:11:40,AP-SECURITY-01,F4:5C:00:00:01:00,nina.rossi879@yahoo.com,-70
2025-06-12 08:11:42,AP-SECURITY-01,F4:5C:00:00:00:73,yann.kowalski666@yahoo.com,-60
2025-06-12 08:11:43,AP-SECURITY-02,F4:5C:00:00:01:33,hana.okafor40@icloud.com,-64
2025-06-12 08:11:43,AP-CHECKIN-01,F4:5C:00:00:01:17,carlos.chen635@gmail.com,-40
2025-06-12 08:11:44,AP-GATE-A1,F4:5C:00:00:00:14,karim.svensson490@yahoo.com,-65
2025-06-12 08:11:45,AP-LOUNGE-01,F4:5C:00:00:00:44,george.kim634@gmail.com,-39
2025-06-12 08:11:45,AP-BAGGAGE-01,F4:5C:00:00:02:7B,petra.svensson361@yahoo.com,-46
2025-06-12 08:11:47,AP-CHECKIN-02,F4:5C:00:00:00:24,zahra.rossi240@icloud.com,-63
2025-06-12 08:11:50,AP-SECURITY-01,F4:5C:00:00:00:4D,diana.okafor741@outlook.com,-75
2025-06-12 08:11:51,AP-SECURITY-01,F4:5C:00:00:00:FA,xena.martin94@icloud.com,-35
2025-06-12 08:11:52,AP-ARRIVALS-01,F4:5C:00:00:02:7A,adrien.costa720@yahoo.com,-66
2025-06-12 08:11:52,AP-BAGGAGE-01,F4:5C:00:00:02:92,sam.johansson111@outlook.com,-35
2025-06-12 08:11:52,AP-CHECKIN-01,F4:5C:00:00:01:0F,ivan.kowalski239@gmail.com,-49
2025-06-12 08:11:54,AP-FOOD-01,F4:5C:00:00:00:0E,adrien.smith511@gmail.com,-56
2025-06-12 08:11:54,AP-SECURITY-02,F4:5C:00:00:00:1E,diana.al-rashid729@icloud.com,-47
2025-06-12 08:11:56,AP-BAGGAGE-01,F4:5C:00:00:02:81,bob.kim664@yahoo.com,-64
2025-06-12 08:11:57,AP-SECURITY-02,F4:5C:00:00:00:43,hana.smith241@outlook.com,-48
2025-06-12 08:11:57,AP-FOOD-01,F4:5C:00:00:00:73,yann.kowalski666@yahoo.com,-46
2025-06-12 08:12:00,AP-SECURITY-01,F4:5C:00:00:00:32,fatima.chen384@yahoo.com,-57
2025-06-12 08:12:03,AP-FOOD-01,AA:BB:00:00:00:05,DISPLAY-FOOD-COURT-01,-49
2025-06-12 08:12:05,AP-CHECKIN-01,AA:BB:00:00:00:01,svc-kiosk-01@airport-systems.com,-61
2025-06-12 08:12:05,AP-SECURITY-02,F4:5C:00:00:00:75,petra.yamamoto808@icloud.com,-67
2025-06-12 08:12:06,AP-FOOD-02,F4:5C:00:00:01:0D,fatima.svensson29@yahoo.com,-52
2025-06-12 08:12:07,AP-SECURITY-01,F4:5C:00:00:00:3E,hana.rossi345@icloud.com,-55
2025-06-12 08:12:08,AP-GATE-A1,F4:5C:00:00:00:5F,bob.müller441@hotmail.com,-67
2025-06-12 08:12:09,AP-GATE-A1,F4:5C:00:00:00:08,vera.smith525@icloud.com,-47
2025-06-12 08:12:10,AP-FOOD-01,F4:5C:00:00:00:5D,karim.kowalski710@yahoo.com,-73
2025-06-12 08:12:13,AP-LOUNGE-01,F4:5C:00:00:00:56,karim.ivanov979@hotmail.com,-47
2025-06-12 08:12:13,AP-CHECKIN-02,F4:5C:00:00:01:3E,adrien.kim958@icloud.com,-60
2025-06-12 08:12:15,AP-SECURITY-02,F4:5C:00:00:00:DF,fatima.leroy167@hotmail.com,-41
2025-06-12 08:12:17,AP-FOOD-02,F4:5C:00:00:00:0D,quentin.al-rashid508@outlook.com,-50
2025-06-12 08:12:18,AP-BAGGAGE-01,F4:5C:00:00:02:5E,bob.rossi61@yahoo.com,-37
2025-06-12 08:12:19,AP-BAGGAGE-01,F4:5C:00:00:02:4C,sam.smith433@outlook.com,-60
2025-06-12 08:12:19,AP-BAGGAGE-01,F4:5C:00:00:02:59,quentin.dupont703@gmail.com,-73
2025-06-12 08:12:22,AP-BAGGAGE-01,F4:5C:00:00:02:7F,rosa.smith246@hotmail.com,-74
2025-06-12 08:12:24,AP-GATE-A1,F4:5C:00:00:00:2A,adrien.patel196@hotmail.com,-40
2025-06-12 08:12:24,AP-SECURITY-02,F4:5C:00:00:00:5B,ivan.brown131@yahoo.com,-59
2025-06-12 08:12:24,AP-BAGGAGE-01,AA:BB:00:00:00:08,svc-baggage@airport-systems.com,-46
2025-06-12 08:12:29,AP-BAGGAGE-01,F4:5C:00:00:02:6A,julia.patel75@gmail.com,-42
2025-06-12 08:12:29,AP-FOOD-02,F4:5C:00:00:00:36,george.rossi718@gmail.com,-66
2025-06-12 08:12:29,AP-SECURITY-02,AA:BB:00:00:00:04,svc-scanner@airport-systems.com,-36
2025-06-12 08:12:30,AP-BAGGAGE-01,F4:5C:00:00:02:90,zahra.okafor221@icloud.com,-71
2025-06-12 08:12:32,AP-FOOD-02,F4:5C:00:00:00:0F,marco.yamamoto693@outlook.com,-39
2025-06-12 08:12:32,AP-BAGGAGE-01,F4:5C:00:00:02:8F,bob.kim591@yahoo.com,-49
2025-06-12 08:12:32,AP-GATE-A1,AA:BB:00:00:00:06,CAMERA-GATE-A1,-60
2025-06-12 08:12:33,AP-BAGGAGE-01,F4:5C:00:00:02:62,hana.nguyen639@outlook.com,-66
2025-06-12 08:12:34,AP-LOUNGE-01,F4:5C:00:00:00:37,hana.kim501@outlook.com,-41
2025-06-12 08:12:35,AP-SECURITY-02,F4:5C:00:00:01:1E,zahra.smith834@gmail.com,-36
2025-06-12 08:12:38,AP-SECURITY-01,F4:5C:00:00:00:60,carlos.rossi745@gmail.com,-75
2025-06-12 08:12:41,AP-BAGGAGE-01,F4:5C:00:00:02:48,eric.smith395@outlook.com,-54
2025-06-12 08:12:42,AP-BAGGAGE-01,F4:5C:00:00:02:3B,julia.dupont514@outlook.com,-73
2025-06-12 08:12:43,AP-BAGGAGE-01,F4:5C:00:00:02:6D,hana.dupont253@yahoo.com,-59
2025-06-12 08:12:44,AP-GATE-A1,F4:5C:00:00:00:1B,vera.chen179@hotmail.com,-66
2025-06-12 08:12:48,AP-BAGGAGE-01,F4:5C:00:00:02:8D,ugo.rossi193@outlook.com,-69
2025-06-12 08:12:48,AP-BAGGAGE-01,F4:5C:00:00:02:6B,alice.svensson775@yahoo.com,-61
2025-06-12 08:12:50,AP-BAGGAGE-01,F4:5C:00:00:02:3E,ivan.smith351@hotmail.com,-45
2025-06-12 08:12:50,AP-GATE-A1,F4:5C:00:00:00:03,julia.yamamoto161@hotmail.com,-49
2025-06-12 08:12:50,AP-SECURITY-01,F4:5C:00:00:00:F6,sam.rossi772@hotmail.com,-45
2025-06-12 08:12:51,AP-LOUNGE-01,F4:5C:00:00:00:6E,dina.okafor989@gmail.com,-36
2025-06-12 08:12:51,AP-GATE-A1,F4:5C:00:00:00:48,george.ivanov979@gmail.com,-51
2025-06-12 08:12:52,AP-SECURITY-02,F4:5C:00:00:00:6B,george.chen309@outlook.com,-69
2025-06-12 08:12:54,AP-BAGGAGE-01,F4:5C:00:00:02:5B,eric.costa653@outlook.com,-39
2025-06-12 08:12:55,AP-BAGGAGE-01,F4:5C:00:00:02:6E,ugo.patel841@gmail.com,-44
2025-06-12 08:12:55,AP-SECURITY-01,F4:5C:00:00:01:2B,beatrice.rossi690@gmail.com,-49
2025-06-12 08:12:56,AP-CHECKIN-02,AA:BB:00:00:00:02,svc-kiosk-02@airport-systems.com,-64
2025-06-12 08:12:57,AP-CHECKIN-02,F4:5C:00:00:01:1D,quentin.dupont16@yahoo.com,-50
2025-06-12 08:13:01,AP-FOOD-01,F4:5C:00:00:00:3D,vera.patel122@icloud.com,-45
2025-06-12 08:13:01,AP-FOOD-01,F4:5C:00:00:00:69,alice.chen808@gmail.com,-58
2025-06-12 08:13:04,AP-SECURITY-01,F4:5C:00:00:00:77,talia.martin144@gmail.com,-70
2025-06-12 08:13:04,AP-SECURITY-02,F4:5C:00:00:01:10,eric.chen297@gmail.com,-47
2025-06-12 08:13:05,AP-SECURITY-01,F4:5C:00:00:00:18,dina.brown540@hotmail.com,-38
2025-06-12 08:13:05,AP-CHECKIN-01,F4:5C:00:00:01:1A,petra.müller560@hotmail.com,-75
2025-06-12 08:13:06,AP-FOOD-02,F4:5C:00:00:00:46,beatrice.yamamoto940@yahoo.com,-69
2025-06-12 08:13:06,AP-CHECKIN-01,F4:5C:00:00:00:FB,rosa.okafor827@hotmail.com,-35
2025-06-12 08:13:07,AP-BAGGAGE-01,F4:5C:00:00:02:68,ivan.rossi880@gmail.com,-57
2025-06-12 08:13:09,AP-ARRIVALS-01,AA:BB:00:00:00:10,svc-infodesk@airport-systems.com,-74
2025-06-12 08:13:09,AP-GATE-A1,F4:5C:00:00:00:50,petra.rossi484@gmail.com,-63
2025-06-12 08:13:09,AP-GATE-A1,F4:5C:00:00:00:40,ivan.chen263@gmail.com,-37
2025-06-12 08:13:10,AP-SECURITY-01,F4:5C:00:00:00:68,cyrus.al-rashid723@yahoo.com,-55
2025-06-12 08:13:11,AP-BAGGAGE-01,F4:5C:00:00:02:93,sam.kim434@outlook.com,-62
2025-06-12 08:13:11,AP-SECURITY-02,F4:5C:00:00:00:76,will.brown256@outlook.com,-47
2025-06-12 08:13:12,AP-SECURITY-01,F4:5C:00:00:00:29,quentin.garcia511@hotmail.com,-56
2025-06-12 08:13:12,AP-BAGGAGE-01,F4:5C:00:00:02:84,quentin.martin332@hotmail.com,-54
2025-06-12 08:13:14,AP-FOOD-01,F4:5C:00:00:00:53,quentin.garcia480@outlook.com,-54
2025-06-12 08:13:14,AP-BAGGAGE-01,F4:5C:00:00:02:82,ugo.martin686@gmail.com,-54
2025-06-12 08:13:15,AP-FOOD-01,F4:5C:00:00:00:2F,talia.smith62@yahoo.com,-66
2025-06-12 08:13:15,AP-BAGGAGE-01,F4:5C:00:00:02:8A,xena.yamamoto721@outlook.com,-67
2025-06-12 08:13:15,AP-BAGGAGE-01,F4:5C:00:00:02:72,hana.yamamoto226@gmail.com,-37
2025-06-12 08:13:16,AP-GATE-A1,F4:5C:00:00:00:27,will.svensson615@outlook.com,-69
2025-06-12 08:13:19,AP-BAGGAGE-01,F4:5C:00:00:02:75,vera.svensson822@gmail.com,-49
2025-06-12 08:13:22,AP-CHECKIN-02,F4:5C:00:00:00:F7,beatrice.svensson342@icloud.com,-63
2025-06-12 08:13:27,AP-SECURITY-02,F4:5C:00:00:00:51,quentin.chen272@outlook.com,-46
2025-06-12 08:13:28,AP-BAGGAGE-01,F4:5C:00:00:02:55,eric.müller578@outlook.com,-55
2025-06-12 08:13:28,AP-GATE-A1,F4:5C:00:00:00:63,ugo.rossi35@outlook.com,-61
2025-06-12 08:13:29,AP-BAGGAGE-01,F4:5C:00:00:02:89,hana.nguyen906@gmail.com,-48
2025-06-12 08:13:29,AP-BAGGAGE-01,F4:5C:00:00:02:57,omar.rossi303@outlook.com,-63
2025-06-12 08:13:30,AP-CHECKIN-01,F4:5C:00:00:01:37,layla.kim198@outlook.com,-41
2025-06-12 08:13:30,AP-BAGGAGE-01,F4:5C:00:00:02:3C,cyrus.patel574@outlook.com,-44
2025-06-12 08:13:33,AP-BAGGAGE-01,F4:5C:00:00:02:50,dina.chen515@gmail.com,-55
2025-06-12 08:13:34,AP-BAGGAGE-01,F4:5C:00:00:02:8E,dina.nguyen539@outlook.com,-35
2025-06-12 08:13:34,AP-BAGGAGE-01,F4:5C:00:00:02:5C,xena.leroy592@outlook.com,-62
2025-06-12 08:13:36,AP-SECURITY-02,F4:5C:00:00:00:D8,zahra.patel457@yahoo.com,-45
2025-06-12 08:13:36,AP-FOOD-02,F4:5C:00:00:00:16,ivan.chen516@icloud.com,-43
2025-06-12 08:13:38,AP-SECURITY-02,F4:5C:00:00:00:54,alice.brown639@yahoo.com,-60
2025-06-12 08:13:39,AP-CHECKIN-02,F4:5C:00:00:01:22,beatrice.chen489@yahoo.com,-46
2025-06-12 08:13:40,AP-BAGGAGE-01,F4:5C:00:00:02:4D,nina.al-rashid178@yahoo.com,-62
2025-06-12 08:13:45,AP-BAGGAGE-01,F4:5C:00:00:02:4B,cyrus.kim594@icloud.com,-51
2025-06-12 08:13:46,AP-SECURITY-02,F4:5C:00:00:00:66,ugo.müller80@hotmail.com,-36
2025-06-12 08:13:46,AP-FOOD-01,F4:5C:00:00:00:19,alice.martin405@gmail.com,-74
2025-06-12 08:13:46,AP-SECURITY-02,F4:5C:00:00:00:D9,omar.johansson758@yahoo.com,-50
2025-06-12 08:13:47,AP-SECURITY-01,F4:5C:00:00:00:4F,ivan.leroy623@icloud.com,-50
2025-06-12 08:13:48,AP-GATE-A1,F4:5C:00:00:00:07,george.costa725@gmail.com,-40
2025-06-12 08:13:49,AP-BAGGAGE-01,F4:5C:00:00:02:4E,george.martin224@yahoo.com,-75
2025-06-12 08:13:51,AP-BAGGAGE-01,F4:5C:00:00:02:76,eric.kim336@icloud.com,-65
2025-06-12 08:13:52,AP-BAGGAGE-01,F4:5C:00:00:02:70,petra.müller491@outlook.com,-75
2025-06-12 08:13:52,AP-FOOD-01,F4:5C:00:00:00:3A,eric.kim582@outlook.com,-36
2025-06-12 08:13:53,AP-GATE-A1,F4:5C:00:00:00:15,george.müller969@outlook.com,-37
2025-06-12 08:13:54,AP-BAGGAGE-01,F4:5C:00:00:02:5A,karim.patel402@icloud.com,-69
2025-06-12 08:13:56,AP-SECURITY-01,F4:5C:00:00:00:6D,fatima.okafor545@icloud.com,-54
2025-06-12 08:14:00,AP-CHECKIN-01,F4:5C:00:00:01:27,yann.rossi28@gmail.com,-71
2025-06-12 08:14:02,AP-BAGGAGE-01,F4:5C:00:00:02:94,cyrus.al-rashid398@outlook.com,-49
2025-06-12 08:14:04,AP-BAGGAGE-01,F4:5C:00:00:02:54,vera.patel759@outlook.com,-73
2025-06-12 08:14:04,AP-BAGGAGE-01,F4:5C:00:00:02:5D,beatrice.svensson723@gmail.com,-47
2025-06-12 08:14:05,AP-BAGGAGE-01,F4:5C:00:00:02:69,ugo.martin524@outlook.com,-54
2025-06-12 08:14:07,AP-BAGGAGE-01,F4:5C:00:00:02:8B,alice.okafor134@hotmail.com,-42
2025-06-12 08:14:09,AP-BAGGAGE-01,F4:5C:00:00:02:6F,eric.müller478@icloud.com,-43
2025-06-12 08:14:09,AP-BAGGAGE-01,F4:5C:00:00:02:45,will.ivanov977@outlook.com,-56
2025-06-12 08:14:11,AP-BAGGAGE-01,F4:5C:00:00:02:63,dina.kim594@icloud.com,-64
2025-06-12 08:14:13,AP-SECURITY-01,F4:5C:00:00:00:3B,fatima.leroy926@yahoo.com,-57
2025-06-12 08:14:14,AP-FOOD-01,F4:5C:00:00:00:62,karim.dupont316@icloud.com,-50
2025-06-12 08:14:15,AP-BAGGAGE-01,F4:5C:00:00:02:7C,xena.okafor473@icloud.com,-51
2025-06-12 08:14:17,AP-SECURITY-02,F4:5C:00:00:00:2E,hana.kowalski817@yahoo.com,-61
2025-06-12 08:14:17,AP-SECURITY-01,F4:5C:00:00:01:3F,eric.chen793@icloud.com,-72
2025-06-12 08:14:19,AP-BAGGAGE-01,F4:5C:00:00:02:85,hana.johansson981@hotmail.com,-67
2025-06-12 08:14:19,AP-SECURITY-02,F4:5C:00:00:00:28,quentin.yamamoto903@icloud.com,-41
2025-06-12 08:14:19,AP-SECURITY-02,F4:5C:00:00:01:40,vera.garcia650@icloud.com,-71
2025-06-12 08:14:19,AP-SECURITY-01,F4:5C:00:00:01:31,alice.martin469@yahoo.com,-40
2025-06-12 08:14:19,AP-FOOD-02,F4:5C:00:00:00:18,dina.brown540@hotmail.com,-64
2025-06-12 08:14:22,AP-SECURITY-01,F4:5C:00:00:00:30,talia.okafor779@yahoo.com,-45
2025-06-12 08:14:23,AP-CHECKIN-01,F4:5C:00:00:01:30,vera.rossi832@gmail.com,-58
2025-06-12 08:14:23,AP-SECURITY-01,F4:5C:00:00:00:DB,omar.leroy525@outlook.com,-45
2025-06-12 08:14:24,AP-CHECKIN-02,F4:5C:00:00:01:21,bob.okafor918@gmail.com,-50
2025-06-12 08:14:25,AP-BAGGAGE-01,F4:5C:00:00:02:88,alice.brown152@outlook.com,-39
2025-06-12 08:14:29,AP-SECURITY-01,F4:5C:00:00:00:38,rosa.svensson820@outlook.com,-42
2025-06-12 08:14:29,AP-SECURITY-02,F4:5C:00:00:01:33,hana.okafor40@icloud.com,-59
2025-06-12 08:14:36,AP-BAGGAGE-01,F4:5C:00:00:02:42,ivan.müller367@gmail.com,-55
2025-06-12 08:14:38,AP-BAGGAGE-01,F4:5C:00:00:02:5F,yann.yamamoto484@yahoo.com,-47
2025-06-12 08:14:39,AP-FOOD-02,F4:5C:00:00:00:4C,karim.okafor810@yahoo.com,-48
2025-06-12 08:14:41,AP-SECURITY-01,F4:5C:00:00:00:32,fatima.chen384@yahoo.com,-71
2025-06-12 08:14:41,AP-FOOD-02,F4:5C:00:00:00:41,ugo.yamamoto14@gmail.com,-61
2025-06-12 08:14:46,AP-FOOD-02,F4:5C:00:00:00:67,adrien.patel729@yahoo.com,-59
2025-06-12 08:14:46,AP-LOUNGE-01,F4:5C:00:00:00:6A,layla.martin163@icloud.com,-58
2025-06-12 08:14:46,AP-SECURITY-01,F4:5C:00:00:01:25,fatima.chen791@gmail.com,-65
2025-06-12 08:14:48,AP-BAGGAGE-01,F4:5C:00:00:02:3D,beatrice.chen873@icloud.com,-39
2025-06-12 08:14:49,AP-SECURITY-02,F4:5C:00:00:00:1F,zahra.al-rashid146@hotmail.com,-54
2025-06-12 08:14:49,AP-BAGGAGE-01,F4:5C:00:00:02:65,cyrus.rossi88@outlook.com,-75
